"","raz_social","X","id","nom_estab","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","ctarfc"
"308","HOTELES Y VILLAS POSADAS SA DE CV",315,6257231,"HOTEL GRAND FIESTA AMERICANA CHAPULTEPEC",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALLE","TOLSTOI","CALLE","DANTE","AVENIDA","GENERAL MARIANO ESCOBEDO","CALLE","VÍCTOR HUGO",29,"","","",0,"","COLONIA","ANZURES","","","",11590,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","068A",25,NA,"FABIOLAALMAZAN@POSADAS.COM","WWW.POSADAS.COM","Fijo",19.42492369,-99.17828504,"2010-07","ASO0408178B2"
"309","HOTELES Y VILLAS POSADAS SA DE CV",73,6327153,"FIESTA INN AEROPUERTO CIUDAD DE MEXICO",721111,"Hoteles con otros servicios integrados","101 a 250 personas","BOULEVARD","PUERTO AEREO","CONTINUACION","NORTE 33","CONTINUACION","PUERTO AEREO","CALLE","ORIENTE 174",502,"","","",0,"","COLONIA","MOCTEZUMA SEGUNDA SECCION","","","",15530,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","564",1,NA,"VERONICA.AREVALO@POSADAS.COM","","Fijo",19.43490774,-99.08820173,"2010-07","ASO0408178B2"
"310","HOTELES Y VILLAS POSADAS SA DE CV",8,6812838,"AQUA MÉXICO CITY HOTELS & SPA",721111,"Hoteles con otros servicios integrados","101 a 250 personas","AVENIDA","FEDERAL MÉXICO TOLUCA","AUTOPISTA","23","CALLE","B","CARRETERA","8",98,"","","",0,"","COLONIA","BOSQUES DE LAS LOMA","","","",5120,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1379",25,NA,"VERONICA.AREVALO@POSADAS.COM","","Fijo",19.38328865,-99.25100761,"2017-11","ASO0408178B2"
"311","HOTELES Y VILLAS POSADAS SA DE CV",69,6306650,"FI INSURGENTES VIADUCTO",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALLE","JOSÉ MARTÍ","CALLE","NUEVO LEÓN","CALLE","INGENIEROS","CALLE","TOPÓGRAFOS",553,"","","",0,"","COLONIA","ESCANDÓN","","","",11800,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","1226",17,NA,"","","Fijo",19.3999978,-99.17085038,"2010-07","ASO0408178B2"
"312","HOTELES Y VILLAS POSADAS SA DE CV",76,6813982,"FIESTA INN INSURGENTES SUR",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","DAMAS","CERRADA","9","OTRO (ESPECIFIQUE)","99","CALLE","MERCADERES",130,"","","",0,"","COLONIA","SAN JOSE INSURGENTE","EDIFICIO COMERCIAL Y DE SERVICIOS","","",3900,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","914",2,NA,"VERONICA.AREALOS@POSADAS.COM","","Fijo",19.36357752,-99.18322204,"2017-11","ASO0408178B2"
"313","HOTELES Y VILLAS POSADAS SA DE CV",74,6310834,"FIESTA INN BUENAVISTA",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","EJE 1 MOSQUETA","AVENIDA","INSURGENTES","CALLE","JUAN ALDAMA","AVENIDA","RICARDO FLORES MAGÓN",259,"","","",10,"","COLONIA","6350","","","",6350,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","849",2,NA,"FARVC@OPERADORA.COM","","Fijo",19.42751382,-99.20446297,"2010-07","ASO0408178B2"
"314","HOTELES Y VILLAS POSADAS SA DE CV",72,6310683,"FIESTA INN",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALLE","GRAN SUR","BOULEVARD","ADOLFO RUÍZ CORTINES  ANILLO PERIFÉRICO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",5530,"","","",0,"","COLONIA","EL PEDREGAL CARRASCO","","","",4700,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","1641",40,NA,"","WWW.FIESTAINN.COM","Fijo",19.3021085,-99.16564796,"2014-12","ASO0408178B2"
"315","HOTELES Y VILLAS POSADAS SA DE CV",294,6257098,"HOTEL FIESTA AMERICANA REFORMA",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","PASEO DE LA REFORMA","AVENIDA","LISBOA","CALLE","VERSALLES","AVENIDA","ATENAS",80,"","","",0,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","803",7,NA,"VERONICA.AREVALO@POSADAS.COM","","Fijo",19.43251857,-99.15493296,"2010-07","ASO0408178B2"
"316","HR MC HOTEL COMPANY S DE RL DE CV",342,6315114,"HOTEL HYATT REGENCY",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","CAMPOS ELISEOS","CALLE","ARQUÍMEDES","CALLE","JORGE ELLIOT","CALLE","ANDRÉS BELLO",204,"","","",NA,"","COLONIA","POLANCO CHAPULTEPEC","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","779",3,NA,"MARITZA.OCAMPO@HYATT.COM","","Fijo",19.42781006,-99.19300539,"2011-03","HHO900507844"
"317","IGNACIA GUEST HOUSE SA DE CV",711,9276448,"IGNACIA GUEST HOUSE",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","Jalapa","EJE VIAL","2-A Sur (San Luis Potosí)","CALLE","Chiapas","CALLE","Orizaba",208,"","","",0,"","COLONIA","ROMA NORTE","","","",6700,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1214",9,NA,"","","Fijo",19.4132114,-99.15986506,"2020-11","IGH1609084S9"
"318","IMPULSORA MEXICANA DE HOTELES SA",529,6325343,"HOTEL POLIMPO",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","PETRÓLEOS MEXICANOS","EJE VIAL","3 NORTE (CALZADA SAN ISIDRO)","CALLE","MIGUEL LERDO DE TEJADA","AVENIDA","TEZOZÓMOC",90,"","","",0,"SN","COLONIA","AMPLIACIÓN PETROLERA","","","",2480,9,"CIUDAD DE MÉXICO",2,"Azcapotzalco",1,"Azcapotzalco","1023",7,NA,"HOTELPOLIMPO@GMAIL.COM","","Fijo",19.4840464,-99.19544694,"2010-07","IMH820329UV1"
"319","IMPULSORA PLAZA JURICA SA DE CV",712,6317197,"IMPULSORA PLAZA JURICA SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALLE","MONTES URALES NORTE","BOULEVARD","NINGUNO","AVENIDA","PELVOUX","CALLE","PRADO SUR",715,"","715","",0,"","COLONIA","LOMAS DE CHAPULTEPEC","EDIFICIO COMERCIAL Y DE SERVICIOS","","69",1100,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","995",9,NA,"NGONZALEZ@HOTELESCITY.COM","WWW.CITYEXPRSS.COM","Fijo",19.42480502,-99.20421541,"2014-12","IPJ09071513A"
"320","IMPULSORA TURISTICA DE CANCUN SA DE CV",713,6859863,"IMPULSORA TURISTICA DE CANCUN",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","INSURGENTES SUR","CALLE","CRACOVIA","CALLE","CALLE DE LA PAZ","AVENIDA","REVOLUCIÓN",2047,"","","",0,"","COLONIA","GUADALUPE INN","","","",1000,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1129",12,NA,"CHIBIGONN@HOTAMIL.COM","","Fijo",19.34868942,-99.18722077,"2019-04","ITC780621S59"
"321","IMSALMAR SA DE CV",714,6304500,"IMSALMAR CORPORATIVO",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALLE","LIVERPOOL","CALLE","GÉNOVA","CALLE","AMBERES","CALLE","LONDRES",133,"","","",0,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",1,NA,"SALAZARM@OSTAR.COM.MX","WWW.OSTAR.COM","Fijo",19.42451949,-99.16372462,"2014-12","IMS790328RA1"
"322","INMOBILIARIA ALANDO SA DE CV",181,6306526,"HOTEL CARTAGENA",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALLE","NORTE 1-C","CALLE","PONIENTE 112","EJE VIAL","CENTRAL (LÁZARO CÁRDENAS)","CALLE","NORTE 1-A",4835,"","","",0,"","COLONIA","TLACAMACA","","","",7380,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1398",3,NA,"ALANDAOMARISELA@HOTMAIL.COM","WWW.HOTELCARTAGENA.COM.MX","Fijo",19.4745643,-99.13836606,"2010-07","IAL880829JT0"
"323","INMOBILIARIA ALCOSA SA",650,6325421,"HOTEL UNICO",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","ESCUELA MEDICO MILITAR","AVENIDA","FRAY SERVANDO TERESA DE MIER","AVENIDA","SAN PABLO","CALLE","JESÚS MARÍA",20,"","","",NA,"","COLONIA","CENTR0","","","",6090,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","979",1,NA,"","","Fijo",19.42517914,-99.13072033,"2010-07","IAL760213PAA"
"324","INMOBILIARIA ALDIZ SA DE CV",652,6325232,"HOTEL UNIVERSAL",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALZADA","CALZADA DE GUADALUPE","CALLE","COBRE","CALLE","ALUMINIO","CALLE","SAN ANDRÉS DE LA SIERRA",25,"","","",NA,"","COLONIA","FELIPE PESCADOR","","","",6270,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","165",19,NA,"","","Fijo",19.45456348,-99.12933949,"2010-07","IAL9308121W2"
"325","INMOBILIARIA ANAGLOS SA DE CV",296,6313115,"HOTEL FINISTERRE",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALZADA","CALZADA DE TLALPAN","CALZADA","CALZADA DE TLALPAN","CALLE","PUERTO RICO","CALLE","VIRGINIA",2043,"","","",0,"","COLONIA","PARQUE SAN ANDRÉS","","","",4040,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","164",4,NA,"CONTACTO@HOTELFINISTERRE.COM.MX","WWW.HOTELFINISTERRE.COM.MX","Fijo",19.34428659,-99.14457712,"2010-07","IAN7602235F5"
"326","INMOBILIARIA ANBATE SA DE CV",741,6258216,"MOTEL LOS ARCOS",721113,"Moteles","11 a 30 personas","CARRETERA","FEDERAL MEXICO-TOLUCA","CALLE","PASEO DE LAS LILAS","CALLE","GRANJAS","CALLE","CERRADA PALO ALTO",1573,"","","",0,"","COLONIA","COOPERATIVA PALO ALLTO","","","",5118,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","195",4,NA,"","","Fijo",19.384064,-99.25032026,"2010-07","IAN670612JCA"
"327","INMOBILIARIA ANGUITA SA",130,6317560,"HOTEL ASPEN",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","VASCO DE QUIROGA","CALLE","CERRADA TLAPECHICO","CALLE","ANDADOR ESTRAGÓN","ANDADOR","ANDADOR AREDERA",1840,"","","",0,"","COLONIA","TLAPECHICO","","","",1230,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1472",14,NA,"ASPENHOTEL@LIVE.COM","WWW.HOTELASPEN.COM","Fijo",19.37956226,-99.24535816,"2010-07","IAN800429QC3"
"328","INMOBILIARIA AUXEIRA SA DE CV",692,6307487,"HOTEL Y VILLAS GRAN GABIAN",721113,"Moteles","11 a 30 personas","OTRO (ESPECIFIQUE)","5 ORIENTE (AVENIDA JAVIER ROJO GÓMEZ)","AVENIDA","CANAL DE TEZONTLE","EJE VIAL","4 SUR (SAN RAFAEL ATLIXCO)","CALLE","MAYORISTAS",627,"","","",0,"","COLONIA","CENTRAL DE ABASTO","","","",9020,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","2403",27,NA,"DESPACHOGPU@YAHOO.COM.MX","","Fijo",19.37741064,-99.07782552,"2014-12","IAU020412FB6"
"329","INMOBILIARIA CANAL DEL NORTE 13 Y 15 SA DE CV",715,6317259,"INMOBILIARIA CANAL DEL NORTE 13 Y 15",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","PALMA NORTE","CALLE","BELISARIO DOMINGUEZ","CALLE","REPUBLICA DE CUBA","CALLE","SANTO DOMINGO",519,"","EDIFICIO SIN NOMBRE","PISO 6",607,"","COLONIA","CENTRO (AREA 1)","EDIFICIO COMERCIAL Y DE SERVICIOS","SIN NOMBRE","607",6010,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","644",12,NA,"GRUPO_COLIN@HOTMAIL.COM","","Fijo",19.4376319,-99.13454719,"2012-06","ICN100712MV1"
"330","INMOBILIARIA CASA ROMA SA DE CV",369,6305123,"HOTEL LA CASONA",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","DURANGO","EJE VIAL","3 PONIENTE (SALAMANCA)","CALLE","VALLADOLID","CALLE","CERRADA SALAMANCA",280,"","","",0,"","COLONIA","ROMA NORTE","","","",6700,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1093",14,NA,"CONTRALORIA@HOTELLACASONA.COM.MX","WWW.HOTELLACASONA.COM.MX","Fijo",19.41882641,-99.17064524,"2010-07","ICR9404143N9"
"331","INMOBILIARIA CESANTES SA DE CV",13,6307716,"AUTO HOTEL ROSSO",721113,"Moteles","11 a 30 personas","EJE VIAL","5 ORIENTE (AVENIDA JAVIER ROJO GOMEZ)","CALLE","BATALLA DE CASABLANCA","CALLE","BATALLA DE LOMA ALTA","CALLE","26 DE ENERO DE 1857",748,"","","",NA,"","COLONIA","LEYES DE REFORMA 3A. SECCION","","","",9310,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","407",30,NA,"AUTOHOTELROSSO@PRODIGY.NET.MX","","Fijo",19.38115708,-99.07651126,"2010-07","ICE0204024X3"
"332","INMOBILIARIA COMERCIAL AZTECA SA DE CV",764,6316985,"MOTEL VILLA LINDA",721113,"Moteles","11 a 30 personas","CALZADA","CALZADA DE TLALPAN","AVENIDA","ACOXPA AV CALZADA DE TLALPAN","AVENIDA","TLALPAN","CALZADA","CALZADA DE TLALPAN",NA,"SN","","",NA,"","COLONIA","EJIDOS DE HUIPULCO","","","",14380,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","445",7,NA,"","","Fijo",19.29994456,-99.14847842,"2010-07","ICA820527FS0"
"333","INMOBILIARIA EMAR SA DE CV",609,6315547,"HOTEL SHERATON SANTA FÉ",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","GUILLERMO GONZALEZ CAMARENA","AVENIDA","VASCO DE QUIROGA","CALLE","GUILLERMO GONZALEZ CAMARENA","CALLE","ANTONIO DOVALI JAIME",200,"","","",NA,"","MANZANA","DELEGACION ALVARO OBREGON","","","200",1210,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1542",45,NA,"","","Fijo",19.36792776,-99.26145544,"2010-07","IEM930721IXA"
"334","INMOBILIARIA EMAR SA DE CV",610,6859432,"HOTEL SHERATON SANTA FE",721111,"Hoteles con otros servicios integrados","251 y más personas","CALLE","GUILLERMO GONZALEZ CAMARENA","AVENIDA","VASCO DE QUIROGA","CALLE","GUILLERMO GONZÁLEZ CAMARENA","CALLE","ANTONIO DOVALÍ JAIME",200,"","200","PLANTA BAJA",NA,"","COLONIA","CENTRO CIUDAD SANTA FE","","","",1210,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1542",45,NA,"JOSE.TORRES@SHERATON.COM","","Fijo",19.36800544,-99.26154169,"2019-04","IEM930721IXA"
"335","INMOBILIARIA EN HOTELERIA VALLARTA SANTA FE S DE RL DE CV",329,6868741,"HOTEL HILTON VALLARTA",721111,"Hoteles con otros servicios integrados","51 a 100 personas","","JUAN SALVADOR AGRAZ","CALLE","5","CALLE","5","CALLE","VIALIDAD VASCO DE QUIROGA SEGUNDA ETAPA",65,"","CORPORATIVO ONE O ONE","PISO 20",0,"","COLONIA","SANTA FESANTA FE","EDIFICIO COMERCIAL Y DE SERVICIOS","CORPORATIVO ONE O ONE","20 A 20 B",5348,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","369",4,NA,"","","Fijo",19.35948713,-99.27912306,"2019-04","IHV110523I55"
"336","INMOBILIARIA FIPARO SA DE CV",525,6305253,"HOTEL PLAZA SOLIS",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","ANTONIO DE SOLÍS","CALLE","5 DE FEBRERO","CALLE","ISABEL LA CATÓLICA","CALLE","MANUEL CABALLERO",101,"","","",0,"","COLONIA","OBRERA","","","",6800,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1407",1,NA,"FACTURAELECTRONICA@HOTELPLAZASOLIS.COM.MX","WWW.HOTELPLAZASOLIS.COM.MX","Fijo",19.40956128,-99.13904976,"2010-07","IFI890207CX1"
"337","INMOBILIARIA FRANCA SA",393,6325272,"HOTEL LATINO",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","NEZAHUALCÓYOTL","CALLE","PLAZA FLAMINGOS","AVENIDA","JOSÉ MARÍA PINO SUÁREZ","CALLE","PLAZA FLAMINGOS",201,"","","",0,"","COLONIA","CENTRO","","","",6090,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","964",14,NA,"","","Fijo",19.42489316,-99.13362421,"2010-07","IFR980619RC2"
"338","INMOBILIARIA GALOCANAL SA DE CV",365,6258459,"HOTEL KRON",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALZADA","INSURGENTES SUR","CALLE","11 MÁRTIRES","CALLE","SAN FERNANDO","CALLE","IGNACIO ALLENDE",3790,"","","",0,"","COLONIA","TLALPAN CENTRO","","","",14000,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","375",8,NA,"HOTELKRON@HOTMAIL.COM","","Fijo",19.29245924,-99.17703127,"2014-12","IGA080328BR2"
"339","INMOBILIARIA GRUPO METROPOLITAN SA DE CV",716,8738193,"INMOBILIARIA GRUPO METROPOLITAN MÉXICO",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","JOSÉ F. GUTIÉRREZ","CALLE","PRIMAVERA","CALLE","ESTÍO","AVENIDA","AQUILES SERDÁN",146,"","","",0,"","COLONIA","ÁNGEL ZIMBRÓN","","","",2099,9,"CIUDAD DE MÉXICO",2,"Azcapotzalco",1,"Azcapotzalco","792",18,NA,"CONTABILIDAD@TECNICADIELECTRICA.COM.MX","WWW.SANBLAS.COM","Fijo",19.46530714,-99.18908683,"2019-11","IGM800408MQ1"
"340","INMOBILIARIA HERMIDA SA",619,6305044,"HOTEL SUIDO",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","INSURGENTES NORTE","CALLE","MARTINELLI","CALLE","VIOLANTE","CIRCUNVALACION","CANALES",751,"","","",0,"","COLONIA","SAN SIMÓN TOLNAHUAC","","","",6920,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","76",27,NA,"HOTELSUIDO@HOTMAIL.COM","","Fijo",19.46236098,-99.14321148,"2010-07","IHE740712ES2"
"341","INMOBILIARIA HOTELERA EL PRESIDENTE SAN JOSE DEL CABO SAPI DE CV",539,6315115,"HOTEL PRESIDENTE INTER-CONTINENTAL CIUDAD DE MÉXICO",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","CAMPOS ELÍSEOS","CALLE","JORGE BERNAD SHAW","PERIFERICO","BOULEVARD MANUEL ÁVILA CAMACHO","CALLE","ANDRÉS BELLO",218,"","","",0,"","COLONIA","POLANCO","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","779",3,NA,"ERICA_RAMIREZ@GRUPOPRESIDENTE.COM","WWW.PRESIDENTEICMEXICO.COM","Fijo",19.42778279,-99.1935601,"2010-07","IHP810701G7A"
"342","INMOBILIARIA HOTELERA ORENSE SA",232,6323729,"HOTEL CUERNAVACA",721113,"Moteles","6 a 10 personas","CALLE","CHIMALCOYOTL","CALLE","BARRANCA CHIMALCOYOTL","CALLE","INSURGENTES SUR","CERRADA","OTOMÍES",5201,"","","",NA,"","COLONIA","CHIMALCOYOC","","","",14430,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","1123",5,NA,"","","Fijo",19.27535734,-99.16756008,"2010-07","IHO660815999"
"343","INMOBILIARIA HOTELERA XOCHIMILCO SA DE CV",686,6259091,"HOTEL XOCHIMILCO",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","NEZAHUALCÓYOTL","CALLE","PEDRO RAMÍREZ DEL CASTILLO","CALLE","MORELOS","CALLE","PEDRO RAMÍREZ DEL CASTILLO",7,"","","",0,"","BARRIO","BARRIO EL ROSARIO","","","",16070,9,"CIUDAD DE MÉXICO",13,"Xochimilco",1,"Xochimilco","226",31,NA,"RAUL.MONTIEL.FERNANDEZ@GMAIL.COM","","Fijo",19.26034015,-99.10551848,"2010-07","IHX840503MI2"
"344","INMOBILIARIA JACFER SA DE CV",173,6258001,"HOTEL CAMINO PLAZA",721111,"Hoteles con otros servicios integrados","11 a 30 personas","EJE VIAL","8 SUR (CALZADA ERMITA IZTAPALAPA)","CALLE","TRIGO","CALLE","NINGUNO","CALLE","MAÍZ",3419,"","","",0,"SN","COLONIA","SANTA MARÍA AZTAHUACAN","","","",9500,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","2691",4,NA,"CAMINOPLAZA@HOTMAIL.COM","","Fijo",19.34772084,-99.01875711,"2010-07","IJA790607M80"
"345","INMOBILIARIA JEVI SA DE CV",197,6304725,"HOTEL CENTURY ZONA ROSA",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALLE","LIVERPOOL","CALLE","AMBERES","EJE VIAL","2 PONIENTE (FLORENCIA)","PEATONAL","2 PONIENTE (FLORENCIA)",152,"","","",0,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",5,NA,"","","Fijo",19.4238755,-99.16473983,"2010-07","IJE720610KI3"
"346","INMOBILIARIA LOS PAZOS SA DE CV",103,6307244,"HOTEL & VILLAS LOS PAZOS",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","AVENIDA","TLAHUAC","CALLE","PENCA","ANDADOR","BUGAMBILIA","CALLE","PENCA",4007,"","","",NA,"","COLONIA","SAN ANDRES TOMATLAN","","","",9870,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","1852",34,NA,"","","Fijo",19.32769699,-99.10367262,"2014-12","IPA040219PJ3"
"347","INMOBILIARIA MACEN SA DE CV",449,6259090,"HOTEL MISION MACEN",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","PROLONGACIÓN DIVISIÓN DEL NORTE","CALLE","PRIVADA DEL BOSQUE","PRIVADA","PRIMERA PROLONGACIÓN DIVISIÓN DEL NORTE","AUTOPISTA","BOSQUE DE LOS CIRUELOS",4931,"","MACEN","PLANTA BAJA",NA,"","COLONIA","SAN LORENZO LA CEBADA","","","",16018,9,"CIUDAD DE MÉXICO",13,"Xochimilco",1,"Xochimilco","1065",42,NA,"FACTURAS.INMOBILIARIA.MACEN@GMAIL.COM","","Fijo",19.28053749,-99.12392257,"2010-07","IMA961024GP8"
"348","INMOBILIARIA MALVA SA DE CV",220,6257052,"HOTEL CORAL",721111,"Hoteles con otros servicios integrados","11 a 30 personas","EJE VIAL","1 ORIENTE (CALZADA DE LA VIGA)","EJE VIAL","3 SUR (CALZADA DE CHABACANO)","AVENIDA","ANDRÉS MOLINA ENRÍQUEZ","PEATONAL","3 SUR (CALZADA DE CHABACANO)",275,"","","",0,"","COLONIA","AMPLIACIÓN ASTURIAS","","","",6890,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","152A",7,NA,"","","Fijo",19.40838553,-99.12816367,"2010-07","IMA950619HZ4"
"349","INMOBILIARIA NACIONAL MEXICANA SAPI DE CV",302,6305129,"HOTEL FOUR SEASON MEXICO DF",721111,"Hoteles con otros servicios integrados","251 y más personas","CALLE","HAMBURGO","AVENIDA","LIEJA","CALLE","BURDEOS","AVENIDA","PASEO DE LA REFORMA",325,"","","",0,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","945",19,NA,"JUAN.CHAVARIN@FOURSEASONS.COM","WWW.FOURSEASONS.COM","Fijo",19.42200337,-99.17370848,"2010-07","INM500331HE0"
"350","INMOBILIARIA NIGRAN SA DE CV",166,6324698,"HOTEL CABAN",721113,"Moteles","6 a 10 personas","AVENIDA","GUADALUPE I. RAMIREZ","CALLE","EL SAUZ","CALLE","NORIA","CALLE","LA PALMA",578,"","","",NA,"","COLONIA","TIERRA N UEVA","","","",16050,9,"CIUDAD DE MÉXICO",13,"Xochimilco",1,"Xochimilco","160",16,NA,"MOTELCABAN@PRODIGY.NET.MX","","Fijo",19.26756769,-99.12292678,"2010-07","INI9707047A9"
"351","INMOBILIARIA NORMA SA",829,6317402,"SUITES NORMA",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","PLAZA NECAXA","CALLE","RIO PANUCO","CALLE","RIO SENA","CALLE","RÍO USUMACINTA",10,"","","",NA,"","COLONIA","COLONIA","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","790",10,5521297408,"INMONORMA@GMAIL.COM","","Fijo",19.43088517,-99.16629614,"2010-07","INO750918J44"
"352","INMOBILIARIA NOVA SA DE CV",528,6258200,"HOTEL POLANCO",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","EDGAR ALLAN POE","CALLE","LUDOVICO ARIOSTO","CALLE","CAMPOS ELISEOS","CALLE","LUDOVICO ARIOSTO",8,"","","",NA,"","COLONIA","POLANCO CHAPULTEPEC","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","745",13,NA,"GERHPOLANCO@GMAIL.COM","WWW.HOTELPOLANCO.COM","Fijo",19.42877986,-99.20035275,"2012-06","INO610126T99"
"353","INMOBILIARIA OJEDA SA",327,6305095,"HOTEL HIDALGO",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","SANTA VERACRUZ","CALLE","SEGUNDO CALLEJÓN SAN JUAN DE DIOS","CALLE","2 DE ABRIL","CALLE","PENSADOR MEXICANO",37,"","","",0,"SN","COLONIA","GUERRERO","","","",6300,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","063A",12,NA,"EOO@HOTELHIDALGO.NET","WWW.HOTELHIDALGO.NET","Fijo",19.43732712,-99.14231819,"2010-07","IOJ7711252R0"
